     MBA.cp7	MBA.cp4	MBA.cx2	MBA.cc2	MBA.cc4	MBA.cx1	MBA.cp3	MBA.cp6	MBA.cp5	MBA.cc6	MBA.cx4	MBA.cp2	MBA.cc3	MBA.cp1	MBA.cx3	MBA.cc5	MBA.cx5	MBA.cc1
41662_at	7.22779590747362	7.07986062367783	6.78962811805608	7.03606269526618	7.13149205729809	7.10799814117187	7.01794681532617	7.05043612142485	7.20426162852649	6.73383098644784	6.7571761003449	6.83342741427998	6.9072327208177	7.18438978925205	7.19709139905736	7.22421221794088	6.96825829703397	6.77096532853947
41663_at	6.44579740213472	6.63949195202554	6.05626487320334	6.69241478313103	6.66088069521679	6.569282395295	6.7591758414782	6.67227914102341	6.79629189260502	6.77444989435402	6.88255445056675	6.78519913392019	6.72247321634732	6.83650747828168	6.60485421551249	7.00082448951539	6.69749447242528	6.81456931952586
41664_at	6.69744353806725	6.6490912152906	6.71168978372564	6.73770871390363	6.6773853167878	6.61766613155612	6.61058688520731	6.63010642192998	6.64660783697245	6.75714423046759	6.41400989233234	6.66525953924552	6.63932281780666	6.67060673337936	6.61219571468124	6.50136199423361	6.92143064512758	6.39655468537574
41665_at	6.39170628221507	6.56778713788993	5.66301135921336	6.37095319504841	6.06997467704916	6.13269211037	5.2946732500004	5.24702783445473	5.13234119297388	5.33398037688571	5.25843060171481	5.20597687989371	5.15115724778354	5.28901213338811	5.35886891681063	5.1582034279794	5.22835032137966	5.27950582270042
41666_at	6.53326260103894	6.63345251338118	6.38636084951904	6.3255843464657	6.57852756846236	6.25252503595016	8.27113457763775	8.07895141414146	8.18654622609241	7.55264724792295	8.28743540171639	7.90889373457081	8.11856969025303	8.24584551954265	8.10172465956447	8.02299930042003	7.7042930353173	8.0407004535937
41667_s_at	3.85511519530806	3.93743503993329	4.08253474930643	4.02589151700555	3.9953937679677	3.86648311537256	3.91336167623661	3.98204132402244	4.06125309743299	3.99323010287824	4.05338038255189	3.7633913293618	3.82878965305099	3.72660259630671	3.83487724878327	3.92840249340207	3.79332491527283	4.03075409078633
41668_r_at	2.02419089119459	2.00804753562049	1.85757184879126	2.04695994048998	2.04545279429507	2.00524406350027	1.97827085905703	1.99538067028005	1.95658424894405	2.07302320383174	2.02139668523591	1.80264254565455	1.96051179111592	1.99331622541438	1.97987902069604	2.10125472064291	2.00839191418285	1.95864921710266
41669_at	7.3758153143032	7.45137271662443	7.31597773499282	8.00506107614366	7.22703251946851	7.37277126088236	6.14132234823863	6.27670184736857	6.45212845188652	6.74954797689746	6.60225936647242	6.48261720758785	6.38616753497581	6.49589439457732	6.30541470747158	6.6279889991866	6.77671495933112	6.77759260572544
41670_at	4.3655505203065	4.40076128192614	5.2104465608459	4.46206970602167	4.57205085386482	4.43041394890634	4.54000429112046	4.62784082368807	4.52744210884396	4.58140005174155	4.5343211031795	4.71813266586104	4.60999049701351	4.44457637706891	4.41943954259377	4.48721076059186	4.59135566623321	4.36718875868385
41671_at	4.53458309704422	4.70818848113371	4.2580735206744	4.80170960549064	4.72659763650211	4.29735610887694	4.96712823757065	4.86114056918098	4.73218253259556	5.0884912313401	4.67266625320879	4.79859415432	4.82236728386145	4.87225127481444	4.82036786546949	4.90959568317909	5.54291564451073	4.90091334187382
41672_at	5.27857216911771	5.21104916384758	4.94856636498914	5.09377634523723	4.84274010907901	4.96358992730107	5.63959758450967	5.40148002273256	5.45780011015168	5.5136270854257	5.16933580181635	5.3119782078478	5.20143273041248	5.37426265434021	5.32926359194182	5.28490572414099	5.64684855693898	5.31648801586417
41673_at	3.48487250475811	3.20173027248894	3.24642518245514	2.7300687411169	3.31167573179683	3.29168673713288	4.57939887570552	4.06163521703903	3.49439362936485	2.99806060063754	3.86501600514282	3.91487738171102	3.6347810358144	3.88675598953235	3.25945118463354	3.14824723539851	2.79733426429589	3.5931222048516
41674_at	6.83944977725976	6.86080393941959	6.46459527825597	6.40381817092251	6.59162693978599	7.33826184196234	6.91313438448026	7.23918509257777	7.24150762751963	5.97853859665076	7.09710946837921	7.58429134956665	7.20972849383193	7.16763395033121	6.9316044858653	7.14419770024029	5.57510381204368	6.81850075972572
41675_at	8.62930641460085	8.45886943248524	8.41261626159817	8.4057841104377	8.28041047786246	8.51826537449761	8.74538141997897	8.66497707200747	8.89385443343889	8.54113799829722	8.32461331729646	8.73821681114584	8.69058587976896	8.72232633062548	8.56979457403133	8.65434753053357	8.50288324590543	8.20818528476455
41676_at	5.12472531380948	5.45007524036814	5.40892999793944	5.43332214308839	5.51218198978923	5.2969289947894	5.07558942505796	5.15547168468806	5.07912374696889	5.18503329833259	5.12745581539394	5.17793706040968	5.09001812807806	5.08998720573787	5.01297870074512	4.95926471734579	5.53684567868115	5.10359099851232
41677_at	3.93824793067649	3.89903406316719	4.65013934760959	3.9690297725664	3.84321086676623	4.06129099776494	3.90742194587941	4.02985357395591	4.07771289627714	4.02343988507947	3.92119576896806	4.14824834529661	4.02051508626367	3.85721451122145	3.97949827172505	3.7321275607461	4.11396315010801	4.12954828251408
41678_at	4.43831485350601	4.53862951540785	4.6795398251363	4.51769916774682	4.7147219654201	4.52443591260682	4.78501090482493	4.71993973424065	4.89652308823776	4.95083722644269	4.72491737055986	4.872814743053	4.87499979104521	4.63492411759619	4.6993831938104	4.77602179115172	4.85565054523486	4.84789702801501
41679_at	7.34755981349043	7.61184147814488	6.95599541061422	7.22048294177395	7.34222083873954	7.37780647819794	7.40467425708549	7.48941673218211	7.41146983466591	7.40827620700319	7.19094807329191	7.50459923838943	7.44757430902235	7.78257194194749	7.35947928731705	7.5865649527383	7.35323440952868	7.2057610937744
41680_at	3.09597158389357	2.98139146441032	2.96722352260748	3.03862454285637	2.94522826744902	3.10835582568684	3.25716765083789	3.07484098052254	3.14567438769809	3.22090677696286	3.21162364611144	3.32045196930594	3.16804140998087	3.35606956254476	2.92112546507765	3.17527822469479	3.23602852430237	3.19659105330055
41681_at	3.45444835589064	3.43229409945585	3.13860750025765	3.46078890658208	3.52058153018857	3.57054728033109	3.14036847558369	3.31136565990945	3.17806646986098	3.2852727311898	3.2544703585442	3.41453660705944	3.38131896887295	3.13180103482091	3.3486061696387	3.17285922283522	3.23477229521376	3.15867322795610
41682_s_at	3.13060670920563	2.97900996021393	2.96509015004583	2.95334234903446	3.3123015059069	3.24503335456582	3.06715903129658	3.13181905731662	2.90584449212188	2.71855558869132	3.25666763983112	2.84179721304639	3.03828094679515	2.86683902545451	3.07083329655382	3.11972693731823	2.93977888771809	3.02145710027581
41683_i_at	3.5542253339798	3.65685679785134	2.97673927182791	3.37971171212723	3.43068166752536	3.68046455961381	3.43437812579898	3.70078876601455	3.4159538919531	3.22939535666181	3.41986105746791	3.1633690513981	3.42930982542853	3.67168395689589	3.4886866239115	3.50810843107297	3.19561192376475	3.49441844164312
41684_at	2.47413124127609	2.57240177654423	2.99015322110482	2.63624143353134	2.52386049900742	2.530320107665	2.54201878840701	2.57969773772895	2.62229970598109	2.49812564490024	2.51278707399156	2.63785473334276	2.50943211266633	2.46696911957442	2.6574604492483	2.47392774124474	2.45718296704473	2.3492732433599
41685_at	6.96975268395208	6.73060323870306	6.24786176205833	5.83756347461902	5.62857231877694	4.62727984670591	5.80305612678365	6.08199661185233	5.98629526586002	5.44169121373223	5.36350452937337	5.87826905596428	5.69708330847275	5.90942216031412	5.86397797425722	5.80700947239380	5.44214934328368	5.45135943582796
41686_s_at	5.58604983905637	5.18411452099538	5.31039251875219	5.24466219559937	4.89139612169136	5.11528671317124	5.17461043911678	5.24450304724001	5.16701678524311	5.40092546235755	4.98269315113465	5.28188308408631	5.21148151548198	5.19106033046116	5.26929375593298	5.0497048819927	5.35208227569087	4.8775584036883
41687_r_at	2.59137722591137	2.56991082356731	2.64080452354924	2.55437023037779	2.61817518389606	2.61757460013166	2.62974443137042	2.69654267457762	2.57196007147991	2.56197000576889	2.48298506413671	2.5701610381994	2.69533229535194	2.61527565798693	2.64623245244618	2.61015825224899	2.82083301755138	2.87405512850868
41688_at	5.3052057871487	4.91597858899512	5.86376257363719	5.13279505807065	5.21224524015381	5.15522097548846	5.9395939484244	5.2717368650739	6.46146439592393	5.49608030052374	6.44344027399793	6.01156559321185	6.20799899267008	5.27331064657103	5.85566033415715	6.36420716916065	5.19977266501912	6.31406825183096
41689_at	4.98059409186452	4.97333231111305	5.48934497563069	4.95030864395731	5.18356249829649	4.94252346482552	5.35104020438133	4.93904793548444	5.53220325525297	4.81959386194965	5.50908038216006	5.04213939891042	5.3374350792606	4.9603436181509	5.00573914511553	5.31560661599996	5.02448161609872	5.2144945920816
41690_at	5.55908827075944	5.93183865262593	4.91001155940013	5.20199275226728	5.18909432821568	5.05057909443532	7.04089594141774	7.01944527873456	6.89670120492705	6.61723069986319	6.60001916401757	7.13888879161633	6.57951650624871	7.03347617495676	6.96961266241655	6.88560274973865	6.63264574801793	6.86130727507208
41691_at	4.89806642129549	5.22733374330699	4.80854446090881	5.81860581519066	5.79595372606304	5.60103647163349	4.47618074936159	4.28720916572559	4.3884549733919	4.51013424265171	4.8566025067999	4.63421943862072	4.36294037235329	4.54327712263782	4.25041215256278	4.2663080787286	4.0344502529509	4.69157960164365
41692_at	6.52086727172162	6.27066849446061	5.53506747264621	5.90556053561002	6.26523559195356	6.0793143874783	7.15201040815164	7.02260619843089	7.3894888829781	6.7827157296364	7.07038396947628	6.8839330634619	7.16707724848119	7.45214900095676	7.14026995221774	7.35596025957295	6.72878995889162	6.99832053584581
41693_r_at	2.01782470899174	2.05066891014184	1.87994029688956	2.11684031674404	2.21596833326231	2.04242824925114	1.96996373826515	2.07028364168114	2.150128000028	2.2970031078093	2.01609383255794	1.88621302003356	2.03792936958934	2.23101679457586	2.22086210097207	2.26614747000827	2.22374099415291	2.28439260582239
41694_at	6.52942035031254	6.58976328826852	6.68354918396862	6.48939285224605	6.51874771983965	6.59920835385851	6.45954111749401	6.55139304918171	6.44334023615708	6.51116482966821	6.44078835511692	6.47947407769354	6.52028623849715	6.31975540542359	6.51985516274455	6.50671849580434	6.66683626260903	6.36473471656479
41695_at	4.63491014368379	4.59501679945309	4.79983918925278	5.0084244760299	4.66685800245287	4.5072988022895	4.35312504091896	4.32148592009271	4.42943419506749	4.64599276416035	4.50961675388677	4.43830074080621	4.52330709776533	4.22541056366294	4.50961693891692	4.52396697893405	4.46014127558194	4.45048376920874
41696_at	6.75480658388839	6.7773818375378	6.71134102194958	6.99259734588652	7.09735733650982	6.85969132943166	7.15755831896146	7.22016271600445	7.33529461301979	7.61933074590303	7.12525792208327	7.01926142828413	7.13960610237724	7.36655738287174	7.32101928790796	7.50784755311904	7.70015391803113	7.12947752477395
41697_at	2.67118243889696	2.6968147696252	2.47095365554123	2.61149899643768	2.6594614052229	2.72699645481399	2.52341170716286	2.64433848679744	2.70553188346803	2.61409268826683	2.58794597359664	2.60918577266497	2.65084930039643	2.67656030615879	2.58039544031093	2.66189253123005	2.71395625539363	2.58387143264567
41698_at	5.25789265299299	5.39358019696081	5.40513063932181	5.63117738196816	5.62601844635	5.50372420966393	5.10304193691193	5.15880579318193	5.08532672715321	5.27410202544187	5.23904116569041	5.21865401855735	5.26883662928048	5.12277884095243	5.14311057247231	5.14512500140465	5.25101649051554	5.15218705210062
41699_f_at	7.22935373116221	7.14566919359471	6.96957530045941	7.40708710587822	7.2410813586939	7.09311375538477	6.27372084401382	6.30492000928977	6.23742879843346	6.49425057824438	6.18663527860097	6.35355880283037	6.13175294942733	6.39704472006015	6.40031929066408	6.34138674024592	6.43964638493648	6.4915021533972
416_s_at	6.36738306793055	6.3210585036156	6.30682319358504	6.31855459963737	6.27090067774316	6.44937573019416	6.42004870939567	6.37409379272616	6.36204328302032	6.51696583792757	6.31653663067176	6.43168091496127	6.47300258887293	6.35719396779729	6.33277798998276	6.42782507280632	6.49281199690557	6.26683324240047
41700_at	2.14801575694596	2.33228755085442	2.10753012402951	2.08472014637232	2.03672764492109	2.12486368587344	1.96163035535302	2.25490776073061	2.18907652827377	2.08626497373002	2.18408626121756	2.09942298968087	2.3257219163172	2.05945968484016	2.14002913958381	2.26054032868199	2.23410432597989	2.15150100918073
41701_at	4.66705685780604	4.53398840286743	5.08181431049383	4.76795685915877	4.56894982684576	4.59971146868776	4.75804889789366	4.58769291615421	4.78564021978312	5.11257379553114	4.69930449345321	4.94065449401038	4.72420969940543	4.62578904857683	4.4888702759365	4.7948255637584	4.87512345413498	4.61858106374104
41702_r_at	2.84025241640245	2.9766709620117	2.64672168938402	3.02738334124825	2.97948157388759	2.87715804154293	2.94585944778345	2.79143259451708	2.90667429169402	2.71228531162102	3.15472794378166	2.91885648476739	2.76369774248632	2.83559685537007	2.63101949423517	2.86896671572243	2.77444686626652	2.87919181998987
41703_r_at	3.01903335226004	3.05236276395140	3.10258646139373	3.23463966836722	2.99886649611651	3.02435032415055	3.14125174723537	3.01176252058816	3.13190845450359	3.33795882731709	3.03394899609937	3.05499015981741	3.14551432687836	3.00990691384075	3.02174098535379	3.25076410664628	3.3302943609407	2.90930686742431
41704_at	7.75117794316124	8.0389216798379	7.61180366227484	7.76884808432909	7.28084830796624	7.42840899883785	7.23758000957108	7.2978283469518	7.3271644914187	7.34121615446283	6.49212906768333	7.30429492766417	7.10976138090466	7.2970482937192	7.34118807260395	7.04791833496253	7.35071903680619	6.64078067262368
41705_at	5.21688388599887	5.39901570373769	5.76788624612357	5.5011114548131	5.17320626257018	5.43469483983484	5.04989207084529	5.11909089809562	5.23622668039531	5.56078610470681	5.19664969695807	5.36104280697015	5.33058306071728	5.09187861313416	5.24697630239135	5.18195959831146	5.60681074037655	5.10564280681073
41706_at	4.83222198178954	4.91671068817308	4.49118493788655	4.67582698766578	4.79973411247263	4.8868478649543	4.66805103265415	4.76045517794082	4.81638534314506	4.73746663765157	4.68613619565641	4.79929803112434	4.68940147985088	4.75531772176216	4.87710322006332	4.77625883940981	4.98538173461836	4.72568509061762
41707_at	3.20491734711986	3.30427905540907	3.59913658733938	3.51736831790972	3.32469805038978	3.5461335405858	3.22941965290376	3.10282559262748	3.21220311013663	3.29998302365765	3.10962791736238	3.32678927966701	3.20687566729924	3.14701698682966	3.27127447512485	3.31637735527559	3.42003551996386	3.32698930906121
41708_at	3.42227574873421	3.36056926515684	3.66728320330116	3.26340537303573	3.20202877763182	3.42147749942648	7.12895045983221	7.25857614855992	6.82112695842626	6.65713282804072	6.58087945558458	6.94377926041235	6.63279620652539	7.00211515639162	6.78370304858755	6.45497983345004	6.37507300852861	6.21936340499108
41709_at	5.17095380905716	4.88597757973379	4.82752894235702	5.47014731236489	5.05006935115829	5.18403114944979	4.8970603079883	5.00429040993655	5.28886949272456	5.32818433447635	5.30916083290357	5.13656486622342	5.07942448564668	4.89670088014065	4.95856821406103	5.21448196533268	5.09893240221389	5.44157608662532
41710_at	5.57503345070346	5.28775532609101	4.88937087102374	5.55715603480928	6.01339104920058	5.13189102818738	5.02186236591462	5.17475889022725	5.10343997478667	5.14403421890747	5.29228864024856	5.13899397845393	5.20736406811691	5.18792859258508	5.0539971920925	4.90149742528165	4.80424272968287	5.30826292550015
41711_at	5.75476286424897	5.81596143311406	5.95790174836466	5.75186957099395	5.79665870665858	5.67530764236076	5.65461058460926	5.43615437831675	5.61704360269836	5.69736943403474	5.55281771110508	5.53693970946162	5.61674760735630	5.43264397852918	5.4598614114648	5.44075254097105	5.79970023306693	5.48815006560486
41712_at	5.05927939052	5.37523039673227	5.22055116131818	5.53210215322188	5.15194551219845	4.94037217058679	4.36808403831114	4.68626910437615	4.8943857448964	4.63760059985672	4.63500608789565	4.39615914323491	4.451893376273	4.3330671477527	4.38937712744688	5.09964437139023	4.38278944196202	4.59518684931697
41713_at	5.81467743576563	6.02249957186946	5.86785347216708	6.19643848531778	6.33676144148737	6.25543683889235	6.15498455073468	6.08588641779477	6.43630911405099	6.14635965693738	6.42438145920066	6.10673424074245	6.49297325642908	6.19912721743368	6.21046127591478	6.60059525223399	5.58810856751716	6.56640739886935
41714_at	5.69554576138933	5.09134939983628	3.78995350912975	5.87750478415793	3.74504386186763	5.99551307428291	7.00379992434494	7.06191119580588	7.0431206920136	7.37394211426156	6.24602220572400	7.13508885822489	6.68639290985582	7.4844388945006	7.16692131842124	7.60023771252214	7.27988159038375	7.02775768561204
41715_at	5.01100833109992	5.30398638170088	5.42670897820224	5.48026372477079	5.06606914210307	5.10264115830905	5.70721830818012	5.59452512730685	5.87450905323024	5.80441429766418	5.51706079078725	5.44111921629292	5.64484024833587	5.60074937365218	5.81918665362668	5.7380255025805	5.59020357363876	5.73444782846229
41716_at	6.57367458195754	6.49107161796576	6.05358182394924	6.2745515734492	6.02119602264602	6.34654507873077	7.07836368425176	6.93640226819332	7.04995797274733	6.36225402393466	6.15318672738962	6.78636905909568	6.94364807359766	7.11080859538588	7.05123782635188	6.98716225240876	6.36229190070784	6.38042943103563
41717_at	5.16956638164849	5.17779772361345	5.6161097665089	5.31310160936131	5.78806758902656	5.67375448806087	5.62469499984593	5.63972086412339	5.71204002463588	5.33789248762558	5.89523798485292	5.63393019616112	5.69256261153401	5.75819356578192	5.84007242376127	5.90768002343129	5.5524391597248	6.007063887233
41718_g_at	5.95602809559661	6.17690803899118	6.41641591213198	6.12006759566282	6.65309625689236	6.39160836063983	6.50731143735236	6.52816894659119	6.67772744011139	6.13144612172896	6.98133864304118	6.56441251579267	6.6098764856099	6.66997244482579	6.56438144446103	6.81461012055022	6.36001738903552	7.27002104824508
41719_i_at	3.59418290872013	3.80465532000436	4.14186505253678	4.19400816194545	4.25097158268949	3.81590386785466	4.35205475272336	4.21973248194007	4.56019251108834	4.44761589281708	4.78547234869155	4.29337726803821	4.63140204535102	4.69897049612384	4.44114676478203	4.93686949893739	4.38281015078828	5.27171530124365
41720_r_at	5.1570156232907	5.18343996117254	5.3677052935062	5.24549875057099	5.36550943228592	5.27590488168679	5.47730657950774	5.35339624588463	5.65316082401799	5.55810746957453	5.6762959881815	5.56479514164676	5.7376407465525	5.55191771890156	5.58909143969201	5.87022684409608	5.43809713217742	5.96808492229713
41721_at	3.19684151162046	3.16891190073697	3.43637284058853	3.18862545800278	3.05029399221598	3.25120434021777	3.23545944873808	3.11090690742122	3.31716753336617	3.261901462583	3.17609424301186	3.3922341866138	3.22004772231242	3.08846441708855	3.24197335710538	3.33181366730211	3.33864350228649	3.21595098810222
41722_at	4.27769152921387	4.0778426219897	3.29311256961925	3.88107364353649	3.93606576036311	3.96585995358084	5.43184357547625	5.34095588854543	4.97467555214338	4.32553803319226	4.84431736939176	4.98325350439949	4.94310813774525	5.45284984784124	4.85257746699456	4.9665207639967	4.08240897636386	4.79423888943496
41723_s_at	2.87916203988834	3.64511710504781	3.37420465999313	3.00928551748621	4.02184025824128	3.05582377289999	3.30989522613692	3.62382144587294	3.6367663642924	3.24061763152447	4.80733896751435	3.05662814907954	3.28426594687672	3.69391179809678	3.48843284350242	3.37059096414193	2.99347743536201	4.64996923538605
41724_at	8.24709944051378	8.31152423842248	7.83883064937949	8.29617343294076	8.1895854391227	8.14913772981821	8.87391300464821	8.84185327567407	8.74868861011646	8.69069251319196	8.68810187039590	8.68741766407363	8.98896768478635	8.96526498631769	9.06570774764896	8.57836514167123	8.93690541551992	8.82180248330525
41725_at	7.2653853128873	7.27399752490978	7.31226743373505	7.44992548059473	7.06525582694782	7.0964065571983	7.17722040925369	7.12167449126276	7.09326161635885	7.22642645737951	6.96235980708948	7.25468202166245	6.89896293281252	7.16183671176612	7.08744726614671	7.13589174834984	7.31348493868818	7.00865590058556
41726_at	6.21424693111772	6.19144607159512	6.49915530589828	6.33449386179971	6.40161935281094	6.36237289190241	6.3962194973925	6.36852141706676	6.5038715159066	6.65634929047937	6.38744548047767	6.48842664532196	6.44926971302371	6.42267293759951	6.41120233506966	6.46765083877369	6.66113604491373	6.3963782819117
41727_at	4.25973451658388	4.18601341951146	4.07826001678068	4.11291583414363	4.22029750644627	4.15491055030831	3.97380034835017	4.05833408152134	4.0843077470205	4.10739846833613	4.16730122545222	4.07116014484847	3.93386077020489	4.02791315306249	4.03838714135758	4.01638772766162	3.80252363885094	4.11450605891569
41728_at	7.1098523457997	7.06373717997551	6.90268796067016	7.21157890204969	6.74870701610183	6.55380677536332	7.33005129425284	7.47546086736421	7.41418583239139	7.45692677961592	7.01492296008454	7.22098637194306	7.1596828000867	7.40248251255785	7.54906938136347	7.35047717286651	7.53016250446455	7.27332897047494
41729_at	4.7682000173857	4.45731446307333	4.35243578895838	4.62872946250812	5.00460787520293	4.33078242844888	4.64872748302489	4.6358105861927	4.61778892322217	4.61335940602931	4.53762436651633	4.42728269563973	4.4553628109049	4.46538664777325	4.32474752856426	4.57096447750443	4.49451166570735	4.78097501403607
41730_at	2.95126974343264	2.77242495217945	3.04217051095866	2.8557790162649	2.81406468530963	2.87305142008566	3.03190814114148	2.78256435448293	2.80989636905629	2.82078406420937	2.84773885013186	2.86733981974194	2.80296965950568	2.73769132193677	2.79590000098186	2.79068096931687	2.83990132122526	2.88967102565211
41731_g_at	6.03546067409379	5.85830914446872	6.75806288201705	6.13628866195087	6.0894258537643	6.05972455319168	6.11544172688829	6.18434584803109	6.24053239542286	6.49055230788568	6.28809312819552	6.38894956346015	6.28481981466072	6.03145024412054	6.18636900927928	6.2749270076764	6.44817618355462	6.09715682173953
41732_at	6.10208986332664	6.28826685255714	6.55910797994426	6.08476410526415	6.22427788231891	6.10788545885336	6.44396271614534	6.43296950507245	6.290157896868	6.41452222285029	6.40487057912001	6.46255877191662	6.6095921198562	6.41969011317485	6.50638266159577	6.30087964865769	6.5565409636525	6.70187532506577
41733_at	4.43337851050383	4.31984402664389	3.46192395510673	4.41195422941429	4.6532389181418	4.55672558972865	3.61648880866882	3.85637136724789	3.44925051072957	3.78537051508376	4.48919337997212	3.97973574329386	3.84770206377031	3.87931146411233	3.59044379203443	3.45985655815757	3.81604335093441	4.66896677945115
41734_at	5.4286094471499	5.561997906054	5.19012346323658	5.43224515227007	5.40369505361183	5.42610758255112	5.70644917943742	5.95758954589141	5.13131122452802	6.03776542446726	5.99413930034704	6.04571397613942	5.96137365391828	5.6374429656357	6.2599264113351	5.03386847539156	5.85093980059501	6.1256162375409
41735_at	3.50112065298485	3.9778396255901	3.90974631074134	3.62438290894851	3.65665399131422	3.69790180987934	3.78368168291429	4.30300018009657	3.73404919606204	3.85443096420308	4.30661477878977	3.92906552118676	4.12672132616784	3.6733709728578	4.51075750164723	3.47530467532480	3.42581571437853	4.42352072024169
41736_g_at	5.07825938814462	5.30897023168352	5.53309811749917	5.21837506688943	5.27747742616658	5.4114375909894	5.20927686387805	5.53905626849472	5.09743042928628	5.35941011314596	5.56875178139482	5.37602392675037	5.45759165329181	5.24067433529257	5.5480504463899	5.1405596090039	5.26016449230612	5.45210903775394
41737_at	6.53702499573855	6.47996130145462	6.49254741393313	6.66531658121067	6.72862954164459	6.54742137442266	6.2951806561753	6.18883830848095	6.32446051241871	6.20804997767159	6.46345563097577	6.35267337626504	6.33559898526659	5.9985630072265	6.12141700721862	6.09279937367699	5.9262472044072	6.45570210372018
41738_at	4.90664254855259	5.06723099827926	4.99695831154575	5.12777680533488	5.07282010190838	4.93672412517157	5.32435481753982	5.46241386358614	4.90411793820422	5.19655931444026	4.76486009909102	4.5759165313953	4.66546800559471	5.55591507369429	4.98993064516986	4.85606719062656	4.9160094004278	4.86377223364528
41739_s_at	4.18233333933295	4.29269423643436	3.77061584745492	3.947557858837	4.31259888572491	4.1234841217765	4.3689137008641	4.47836087028578	3.83365644872501	3.65331005703272	3.84667392038487	3.97761703384543	3.76358296636168	4.51822832356401	4.11185128965784	3.93091312255054	3.89362346332923	3.95044321276236
41740_at	3.06791684376081	3.26239780923618	3.31904594101654	3.07858661684905	3.29758855435208	3.14600613362336	3.11801726373363	3.05600581371808	3.1119479841871	3.11739572536998	2.96130215673105	3.11057006383143	3.21168756710293	3.18069811730259	3.15268480246714	3.23834602556145	3.02181693159793	3.3442598934424
41741_at	8.55794563813937	7.4190556993724	8.80189910028321	8.40727888817545	10.879806126966	9.16608420890491	9.08869443489591	7.2373439968196	9.07894620900139	8.00013731712979	10.8798339907789	9.13522944913237	9.37685010577884	9.32246815769488	7.42781457857695	9.27840149070288	7.85137904699361	10.8533857249708
41742_s_at	6.63565558045795	6.71458630959397	6.56604470907202	6.80527325979918	6.642534637747	6.66591312868831	6.95522448015569	6.94008312650573	7.03689058113952	6.65367143123517	7.21866607186314	6.71913301519061	6.96437050894751	7.29919064847193	7.29781702870746	7.20020417126216	6.9472071073939	7.29896043191994
41743_i_at	6.47256790078541	6.46466362776572	5.96514084855729	6.6492736597349	6.42647063132173	6.35906342039308	6.45195797023359	6.4340144178225	6.50607664843963	6.43436928444722	6.81243840542625	6.12423929422443	6.4456625920381	6.73303621412994	6.99216574272994	6.86989414706744	6.23138742212639	6.87418809997208
41744_at	6.33431106297359	6.25633870534029	6.14505261752326	6.21186253416961	5.67009421902698	6.22173487246289	7.01697464855964	6.84394532200491	7.04344743683036	6.70649349268331	6.44434665661706	6.56435536296129	7.00329522734198	6.89944040620299	6.72873511713906	7.1854718489693	6.66504893131099	6.41507918081331
41745_at	7.46569658047738	8.87342945849085	7.73654871621408	7.91292409328711	9.59090831309423	7.33549561705603	7.94396916598729	9.31345832006603	7.62016933176253	7.99371436304696	9.89768551481562	7.50806704741506	7.69693560458517	8.02681391976376	9.08921682091299	7.52014527488484	7.72048323431694	9.92627557399291
41746_at	7.41406352485454	7.3354052800203	7.49509528565984	7.32133683738579	7.48544507963121	7.23622504915389	7.43703442937155	7.43106643021432	7.75455277453232	7.46803349317236	7.68154045638958	7.28371307746066	7.49686008139805	7.48606409499493	7.37700227447472	7.67099396045702	7.50862793409193	7.70613523937693
41747_s_at	7.10091703019274	7.05423223747254	6.69253069596465	7.19295502911604	7.29500698002353	6.95303795562581	7.25223912641332	7.13175374948246	7.30962648851338	7.37304006498261	7.7433087448648	7.66463358135422	7.38999742939614	7.50029983732705	7.22790707049583	7.66039524619258	7.42820247013853	7.58654290867133
41748_at	3.34926911805573	3.4336241467026	4.40013047109664	3.69981539106919	3.56468388839548	3.67591444608592	3.26288587540634	3.44748189358738	3.53004930563494	3.55682363177176	3.33511503130195	3.59713550348059	3.57954611846725	3.25418640104372	3.54360711091467	3.44815038133092	3.79547769040014	3.29866159843921
41749_at	6.89221864861885	6.99014625657518	7.23202666552408	7.33387916212975	6.41482091936077	6.87273502774975	7.22108827416143	7.33850558542771	7.52937392871108	7.5437052679557	6.71596544387523	7.12614494088437	7.35242447382049	7.27232303093704	7.37724505748485	7.54051248902346	7.58746309948857	6.83840251039341
41750_at	7.00248078091456	6.80584654115736	6.37692677123522	6.04598059877196	6.6962593904115	6.47783833990933	6.73471275495569	7.05562758738855	6.5736264205015	5.88767806959484	6.73793488801939	6.68977122782642	6.47363232439686	6.86748673277835	7.11789736080669	6.60508132971844	5.78547316916062	6.81257006983217
41751_at	2.87167450700619	2.85942691510979	3.44260234544821	2.97787433862133	2.84495978469327	2.97116994600521	2.93865255012513	2.99074321757592	2.98708199338562	3.13817407473565	3.03855068716232	2.80638711451018	3.12751976097861	2.81137505226495	2.99249380306739	2.87911566860441	2.99037994930301	2.97216052787155
41752_at	6.22588199539718	6.35909536964391	5.59246704751663	5.7911538421956	6.49051479667073	6.27804906774796	6.5851332891791	6.64575361196525	6.48263997867973	6.2875484800449	6.57322755070555	6.35540672518176	6.60757334618248	6.59231151474425	6.67579816001971	6.40135202719677	6.28249531797070	6.56135552592096
